20	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
21	BILLSEQ	2020-08-13 01:24:31.143000000
21	CLIENTCODE	2020-08-13 01:24:31.143000000
21	LINESEQ	2020-08-13 01:24:31.143000000
21	MODSEQ	2020-08-13 01:24:31.143000000
21	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
21	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
22	BILLSEQ	2020-08-13 01:24:31.143000000
22	CLIENTCODE	2020-08-13 01:24:31.143000000
22	LINESEQ	2020-08-13 01:24:31.143000000
22	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
22	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
22	REDUCTIONCODE	2020-08-13 01:24:31.143000000
23	CODE	2020-08-13 01:24:31.143000000
23	JURISDICTION	2020-08-13 01:24:31.143000000
23	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
23	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
23	SITECODE	2020-08-13 01:24:31.143000000
24	BILLSEQ	2020-08-13 01:24:31.143000000
24	CLIENTCODE	2020-08-13 01:24:31.143000000
24	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
24	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
24	PENDSEQ	2020-08-13 01:24:31.143000000
25	CLAIMSYSSUBSET	2020-08-13 01:24:31.143000000
25	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
25	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
25	POLICYSEQ	2020-08-13 01:24:31.143000000
26	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
26	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
26	PPOCONTRACTID	2020-08-13 01:24:31.143000000
26	PPONETWORKID	2020-08-13 01:24:31.143000000
27	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
27	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
27	PPONETWORKID	2020-08-13 01:24:31.143000000
28	GROUPCODE	2020-08-13 01:24:31.143000000
28	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
28	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
28	PPONETWORKID	2020-08-13 01:24:31.143000000
29	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
29	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
29	PROVIDERSEQ	2020-08-13 01:24:31.143000000
29	PROVIDERSUBSET	2020-08-13 01:24:31.143000000
30	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
30	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
30	PROVIDERADDRESSSEQ	2020-08-13 01:24:31.143000000
30	PROVIDERSUBSET	2020-08-13 01:24:31.143000000
32	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
32	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
32	WFLOWSEQ	2020-08-13 01:24:31.143000000
33	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
33	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
33	WFTASKSEQ	2020-08-13 01:24:31.143000000
34	BILLSEQ	2020-08-13 01:24:31.143000000
34	CLIENTCODE	2020-08-13 01:24:31.143000000
34	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
34	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
35	CLIENTCODE	2020-08-13 01:24:31.143000000
35	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
35	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
36	ADJUSTER	2020-08-13 01:24:31.143000000
36	CLAIMSYSSUBSET	2020-08-13 01:24:31.143000000
36	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
36	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
37	ADJUSTER	2020-08-13 01:24:31.143000000
37	CLAIMSYSSUBSET	2020-08-13 01:24:31.143000000
37	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
37	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
37	PENDGROUPCODE	2020-08-13 01:24:31.143000000
38	BILLPROCEDURESEQ	2020-08-13 01:24:31.143000000
38	BILLSEQ	2020-08-13 01:24:31.143000000
38	CLIENTCODE	2020-08-13 01:24:31.143000000
38	ICDBILLUSAGETYPEID	2020-08-13 01:24:31.143000000
38	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
38	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
39	BILLSEQ	2020-08-13 01:24:31.143000000
39	CLIENTCODE	2020-08-13 01:24:31.143000000
39	LINKNAME	2020-08-13 01:24:31.143000000
39	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
39	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
39	RATETYPE	2020-08-13 01:24:31.143000000
40	BILLPROVIDERSEQ	2020-08-13 01:24:31.143000000
40	BILLSEQ	2020-08-13 01:24:31.143000000
40	CLIENTCODE	2020-08-13 01:24:31.143000000
40	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
40	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
41	BILLREEVALREASONCODE	2020-08-13 01:24:31.143000000
41	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
41	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
41	SITECODE	2020-08-13 01:24:31.143000000
42	BRANCHSEQ	2020-08-13 01:24:31.143000000
42	CLAIMSYSSUBSET	2020-08-13 01:24:31.143000000
42	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
42	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
43	BRERULECATEGORYID	2020-08-13 01:24:31.143000000
43	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
43	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
44	CTYSTKEY	2020-08-13 01:24:31.143000000
44	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
44	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
44	ZIPCODE	2020-08-13 01:24:31.143000000
45	CLAIMDIAGSEQ	2020-08-13 01:24:31.143000000
45	CLAIMSEQ	2020-08-13 01:24:31.143000000
45	CLAIMSYSSUBSET	2020-08-13 01:24:31.143000000
45	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
45	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
46	CLAIMDIAGNOSISSEQ	2020-08-13 01:24:31.143000000
46	CLAIMSEQ	2020-08-13 01:24:31.143000000
46	CLAIMSYSSUBSET	2020-08-13 01:24:31.143000000
46	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
46	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
47	CLAIMSYSSUBSET	2020-08-13 01:24:31.143000000
47	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
47	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
49	CLIENTCODE	2020-08-13 01:24:31.143000000
49	EFFECTIVEDATE	2020-08-13 01:24:31.143000000
49	INSURERTYPE	2020-08-13 01:24:31.143000000
49	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
49	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
50	ENTITYTYPEID	2020-08-13 01:24:31.143000000
50	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
50	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
54	INSURERSEQ	2020-08-13 01:24:31.143000000
54	INSURERTYPE	2020-08-13 01:24:31.143000000
54	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
54	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
55	JURISDICTIONID	2020-08-13 01:24:31.143000000
55	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
55	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
59	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
59	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
59	PPOPROFILEID	2020-08-13 01:24:31.143000000
59	SITECODE	2020-08-13 01:24:31.143000000
60	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
60	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
60	PPOPROFILEHISTORYSEQ	2020-08-13 01:24:31.143000000
60	PPOPROFILEID	2020-08-13 01:24:31.143000000
60	SITECODE	2020-08-13 01:24:31.143000000
61	EFFECTIVEDATE	2020-08-13 01:24:31.143000000
61	NETWORKORDER	2020-08-13 01:24:31.143000000
61	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
61	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
61	PPOPROFILEID	2020-08-13 01:24:31.143000000
61	PPOPROFILESITECODE	2020-08-13 01:24:31.143000000
61	PROFILEREGIONID	2020-08-13 01:24:31.143000000
61	PROFILEREGIONSITECODE	2020-08-13 01:24:31.143000000
62	EFFECTIVEDATE	2020-08-13 01:24:31.143000000
62	NETWORKORDER	2020-08-13 01:24:31.143000000
62	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
62	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
62	PPOPROFILEID	2020-08-13 01:24:31.143000000
62	PPOPROFILENETWORKSHISTORYSEQ	2020-08-13 01:24:31.143000000
62	PPOPROFILESITECODE	2020-08-13 01:24:31.143000000
62	PROFILEREGIONID	2020-08-13 01:24:31.143000000
62	PROFILEREGIONSITECODE	2020-08-13 01:24:31.143000000
63	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
63	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
63	RATETYPECODE	2020-08-13 01:24:31.143000000
64	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
64	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
64	PROFILEREGIONID	2020-08-13 01:24:31.143000000
64	SITECODE	2020-08-13 01:24:31.143000000
65	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
65	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
65	PROFILEREGIONID	2020-08-13 01:24:31.143000000
65	PROFILEREGIONSITECODE	2020-08-13 01:24:31.143000000
65	ZIPCODEFROM	2020-08-13 01:24:31.143000000
66	ID	2020-08-13 01:24:31.143000000
66	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
66	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
67	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
67	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
67	PROVIDERSUBSET	2020-08-13 01:24:31.143000000
68	ENDZIP	2020-08-13 01:24:31.143000000
68	EXTENSION	2020-08-13 01:24:31.143000000
68	JURISDICTION	2020-08-13 01:24:31.143000000
68	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
68	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
69	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
69	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
69	USERID	2020-08-13 01:24:31.143000000
70	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
70	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
70	ORGODSCUSTOMERID	2020-08-13 01:24:31.143000000
70	PROVIDERSEQ	2020-08-13 01:24:31.143000000
70	PROVIDERSUBSET	2020-08-13 01:24:31.143000000
72	EXTENSION	2020-08-13 01:24:31.143000000
72	JURISDICTION	2020-08-13 01:24:31.143000000
72	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
72	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
72	PROCEDURECODE	2020-08-13 01:24:31.143000000
73	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
73	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
73	REDUCTIONCODE	2020-08-13 01:24:31.143000000
74	ICDDIAGNOSISID	2020-08-13 01:24:31.143000000
74	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
74	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
74	PROCEDURECODE	2020-08-13 01:24:31.143000000
81	DRUGCODE	2020-08-13 01:24:31.143000000
81	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
81	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
82	EFFECTIVEDATE	2020-08-13 01:24:31.143000000
82	EXTENSION	2020-08-13 01:24:31.143000000
82	JURISDICTION	2020-08-13 01:24:31.143000000
82	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
82	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
82	PROCEDURECODE	2020-08-13 01:24:31.143000000
83	EFFECTIVEDATE	2020-08-13 01:24:31.143000000
83	GEOAREACODE	2020-08-13 01:24:31.143000000
83	JURISDICTION	2020-08-13 01:24:31.143000000
83	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
83	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
83	SERVICECODE	2020-08-13 01:24:31.143000000
84	JURISDICTION	2020-08-13 01:24:31.143000000
84	MDICQMSEQ	2020-08-13 01:24:31.143000000
84	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
84	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
100	CLAIMSEQ	2020-08-13 01:24:31.143000000
100	CLAIMSYSSUBSET	2020-08-13 01:24:31.143000000
100	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
100	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
100	SUBSEQ	2020-08-13 01:24:31.143000000
100	SUBTYPE	2020-08-13 01:24:31.143000000
100	TYPECODE	2020-08-13 01:24:31.143000000
101	BILLSEQ	2020-08-13 01:24:31.143000000
101	CLIENTCODE	2020-08-13 01:24:31.143000000
101	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
101	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
101	SUBSEQ	2020-08-13 01:24:31.143000000
101	SUBTYPE	2020-08-13 01:24:31.143000000
101	TYPECODE	2020-08-13 01:24:31.143000000
102	CLIENTCODE	2020-08-13 01:24:31.143000000
102	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
102	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
102	SUBSEQ	2020-08-13 01:24:31.143000000
102	SUBTYPE	2020-08-13 01:24:31.143000000
102	TYPECODE	2020-08-13 01:24:31.143000000
103	BILLCONTROLHISTORYSEQ	2020-08-13 01:24:31.143000000
103	BILLCONTROLSEQ	2020-08-13 01:24:31.143000000
103	BILLSEQ	2020-08-13 01:24:31.143000000
103	CLIENTCODE	2020-08-13 01:24:31.143000000
103	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
103	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
104	EDIXMITSEQ	2020-08-13 01:24:31.143000000
104	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
104	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
105	FROMTASKSEQ	2020-08-13 01:24:31.143000000
105	LINKWHEN	2020-08-13 01:24:31.143000000
105	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
105	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
106	ENTITYSEQ	2020-08-13 01:24:31.143000000
106	ENTITYSUBSET	2020-08-13 01:24:31.143000000
106	ENTITYTYPECODE	2020-08-13 01:24:31.143000000
106	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
106	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
107	ODSCUSTOMERID	2020-08-13 01:24:31.143000000
107	ODSPOSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
107	WFTASKREGISTRYSEQ	2020-08-13 01:24:31.143000000
108	PROCESSAUDITID	2020-08-13 01:24:31.143000000
109	POSTINGGROUPAUDITID	2020-08-13 01:24:31.143000000
110	EDICONTROLSEQ	2020-09-22 02:23:46.280000000
110	ODSCUSTOMERID	2020-09-22 02:23:46.280000000
110	ODSPOSTINGGROUPAUDITID	2020-09-22 02:23:46.280000000
111	EDIMAPTOOLID	2020-09-22 02:23:46.280000000
111	EDIPORTTYPE	2020-09-22 02:23:46.280000000
111	ODSCUSTOMERID	2020-09-22 02:23:46.280000000
111	ODSPOSTINGGROUPAUDITID	2020-09-22 02:23:46.280000000
111	SITECODE	2020-09-22 02:23:46.280000000
112	EDIXMITBILLSEQ	2020-09-22 02:23:46.280000000
112	ODSCUSTOMERID	2020-09-22 02:23:46.280000000
112	ODSPOSTINGGROUPAUDITID	2020-09-22 02:23:46.280000000
113	BILLSEQ	2020-09-22 02:23:46.280000000
113	CLIENTCODE	2020-09-22 02:23:46.280000000
113	ODSCUSTOMERID	2020-09-22 02:23:46.280000000
113	ODSPOSTINGGROUPAUDITID	2020-09-22 02:23:46.280000000
113	PENDCOMMENTSEQ	2020-09-22 02:23:46.280000000
113	PENDSEQ	2020-09-22 02:23:46.280000000
114	CLAIMSYSSUBSET	2020-09-22 02:23:46.280000000
114	EFFECTIVEDATE	2020-09-22 02:23:46.280000000
114	INSURERTYPE	2020-09-22 02:23:46.280000000
114	JURISDICTION	2020-09-22 02:23:46.280000000
114	ODSCUSTOMERID	2020-09-22 02:23:46.280000000
114	ODSPOSTINGGROUPAUDITID	2020-09-22 02:23:46.280000000
114	POLICYSEQ	2020-09-22 02:23:46.280000000
115	CLAIMSEQ	2020-09-22 02:23:46.280000000
115	CLAIMSYSSUBSET	2020-09-22 02:23:46.280000000
115	EFFECTIVEDATE	2020-09-22 02:23:46.280000000
115	INSURERTYPE	2020-09-22 02:23:46.280000000
115	ODSCUSTOMERID	2020-09-22 02:23:46.280000000
115	ODSPOSTINGGROUPAUDITID	2020-09-22 02:23:46.280000000
116	OdsPostingGroupAuditId	2020-12-11 14:37:10.005000000
116	OdsCustomerId	2020-12-11 14:37:10.005000000
116	NDC	2020-12-11 14:37:10.005000000
117	OdsPostingGroupAuditId	2020-12-11 14:37:14.988000000
117	OdsCustomerId	2020-12-11 14:37:14.988000000
117	SiteCode	2020-12-11 14:37:14.988000000
117	GroupType	2020-12-11 14:37:14.988000000
117	Family	2020-12-11 14:37:14.988000000
117	Revision	2020-12-11 14:37:14.988000000
117	GroupCode	2020-12-11 14:37:14.988000000
117	CodeOrder	2020-12-11 14:37:14.988000000
117	ServiceCode	2020-12-11 14:37:14.988000000
